episode,reward,loss
0,-5.0,0.0
1,-1.0,0.0
2,-1.0,0.0
3,-1.0,0.0
4,-1.0,0.0
5,-1.0,0.0
6,-1.0,0.0
7,-1.0,0.0
8,-1.0,0.0
9,-1.0,0.0
10,-1.0,0.0
11,-1.0,0.0
12,-1.0,0.0
13,-1.0,0.0
14,-1.0,0.0
15,-1.0,0.0
16,-5.0,0.0
17,-1.0,0.0
18,-1.0,0.0
19,-1.0,0.0
20,-1.0,0.0
21,-2.0,0.0
22,-1.0,0.0
23,0.3687172758256437,0.0
24,-1.0,0.0
25,-1.0,0.0
26,-1.0,0.0
27,-1.0,0.0
28,-1.0,0.0
29,-1.0,0.0
30,-1.0,0.0
31,-1.0,0.0
32,-1.0,0.0
33,-1.0,0.0
34,-1.0,0.0
35,-1.0,0.0
36,-1.0,0.0
37,-1.0,0.0
38,-1.0,0.0
39,-1.0,0.0
40,-1.0,0.0
41,-1.0,0.0
42,-1.0,0.0
43,-1.0,0.0
44,-1.0,0.0
45,-1.0,0.0
46,1.0127897169646454,0.0
47,-1.0,0.0
48,-1.0,0.0
49,-1.0,0.0
50,-2.0,0.0
51,-1.0,0.0
52,-1.0,0.0
53,-2.0,0.0
54,-1.0,0.0
55,-1.0,0.0
56,-1.0,0.0
57,0.4020580867033469,0.0
58,-1.0,0.0
59,0.3241102703169347,0.0
60,-1.0,0.0
61,-2.0,0.0
62,-1.0,0.0
63,-1.0,0.0
64,-1.0,0.0
65,-1.0,0.0
66,-1.0,0.0
67,-1.0,0.0
68,-1.0,0.0
69,-1.0,0.0
70,-1.0,0.0
71,-1.0,0.0
72,0.47160181337853274,0.0
73,-1.0,0.0
74,0.47149263482652376,0.0
75,-1.0,0.0
76,-1.0,0.0
77,-1.0,0.0
78,-1.0,0.0
79,-1.0,0.0
80,-1.0,0.0
81,0.8726657710118098,0.0
82,-2.0,0.0
83,-2.0,0.0
84,-1.0,0.0
85,-2.0,0.0
86,-5.0,0.0
87,-1.0,0.0
88,2.5428233883859046,0.0
89,-1.0,0.0
90,1.815797502514488,0.0
91,-1.0,0.0
92,3.904834944732281,0.0
93,-1.0,0.0
94,-1.0,0.0
95,-1.0,0.0
96,6.049743336632081,0.0
97,-1.0,0.0
98,-1.0,0.0
99,-1.0,0.0
100,-1.0,0.0
101,-1.0,0.0
102,-1.0,0.0
103,-1.0,0.0
104,-5.0,0.0
105,-1.0,0.0
106,-2.0,0.0
107,0.3611681674633152,0.0
108,-1.0,0.0
109,-1.0,0.0
110,0.4578319274442729,0.0
111,-1.0,0.0
112,-1.0,0.0
113,-1.0,0.0
114,-1.0,0.0
115,-5.0,0.0
116,2.3737352718632945,0.0
117,-1.0,0.0
118,-5.0,0.0
119,-1.0,0.0
120,-1.0,0.0
121,0.47137187255930724,0.0
122,-1.0,0.0
123,-1.0,0.0
124,-1.0,0.0
125,-1.0,0.0
126,-1.0,0.0
127,-1.0,0.0
128,-1.0,0.0
129,-2.0,0.0
130,-1.0,0.0
131,-1.0,0.0
132,-1.0,0.0
133,-5.0,0.0
134,-1.0,0.0
135,-1.0,0.0
136,-1.0,0.0
137,0.40371623258339834,0.0
138,4.32645698249373,0.0
139,-1.0,0.0
140,-1.0,0.0
141,-1.0,0.0
142,-1.0,0.0
143,-1.0,0.0
144,-1.0,0.0
145,0.8097440986514275,0.0
146,-1.0,0.0
147,-1.0,0.0
148,-1.0,0.0
149,-1.0,0.0
150,-1.0,0.0
151,-1.0,0.0
152,-1.0,0.0
153,-1.0,0.0
154,-1.0,0.0
155,-5.0,0.0
156,-1.0,0.0
157,-1.0,0.0
158,-1.0,0.0
159,-1.0,0.0
160,-1.0,0.0
161,-1.0,0.0
162,-1.0,0.0
163,-1.0,0.0
164,-5.0,0.0
165,-1.0,0.0
166,-1.0,0.0
167,-1.0,0.0
168,-1.0,0.0
169,-1.0,0.0
170,-5.0,0.0
171,2.16854168040858,0.0
172,-1.0,0.0
173,0.3215934336352931,0.0
174,-1.0,0.0
175,-1.0,0.0
176,-1.0,0.0
177,-1.0,0.0
178,-1.0,0.0
179,-1.0,0.0
180,-1.0,0.0
181,0.1655736975376049,0.0
182,-2.0,0.0
183,-1.0,0.0
184,-1.0,0.0
185,-1.0,0.0
186,-1.0,0.0
187,-1.0,0.0
188,-1.0,0.0
189,-1.0,0.0
190,-1.0,0.0
191,3.6745458903269532,0.0
192,-1.0,0.0
193,12.692775000193222,0.0
194,-1.0,0.0
195,-1.0,0.0
196,-1.0,0.0
197,-1.0,0.0
198,-1.0,0.0
199,-1.0,0.0
200,-1.0,0.0
201,-1.0,0.0
202,-1.0,0.0
203,-1.0,0.0
204,-1.0,0.0
205,-1.0,0.0
206,-2.0,0.0
207,-1.0,0.0
208,-1.0,0.0
209,-1.0,0.0
210,-1.0,0.0
211,-1.0,0.0
212,-1.0,0.0
213,-1.0,0.0
214,-1.0,0.0
215,-1.0,0.0
216,-1.0,0.0
217,-1.0,0.0
218,-1.0,0.0
219,-5.0,0.0
220,-1.0,0.0
221,-1.0,0.0
222,-1.0,0.0
223,-1.0,0.0
224,-5.0,0.0
225,-1.0,0.0
226,-1.0,0.0
227,-1.0,0.0
228,-1.0,0.0
229,-1.0,0.0
230,-1.0,0.0
231,-1.0,0.0
232,-1.0,0.0
233,-1.0,0.0
234,-1.0,0.0
235,-2.0,0.0
236,-5.0,0.0
237,-1.0,0.0
238,-1.0,0.0
239,-1.0,0.0
240,-1.0,0.0
241,0.39077039093624555,0.0
242,-1.0,0.0
243,-2.0,0.0
244,-1.0,0.0
245,-1.0,0.0
246,-1.0,0.0
247,-1.0,0.0
248,-1.0,0.0
249,-1.0,0.0
250,-1.0,0.0
251,-1.0,0.0
252,-1.0,0.0
253,-1.0,0.0
254,-1.0,0.0
255,-1.0,0.0
256,-1.0,0.0
257,-1.0,0.0
258,-1.0,0.0
259,-1.0,0.0
260,-1.0,0.0
261,-1.0,0.0
262,-1.0,0.0
263,-1.0,0.0
264,-1.0,0.0
265,0.4974795582244719,0.0
266,-1.0,0.0
267,-1.0,0.0
268,0.12560760631470977,0.0
269,-1.0,0.0
270,-1.0,0.0
271,-1.0,0.0
272,-1.0,0.0
273,-2.0,0.0
274,-1.0,0.0
275,-1.0,0.0
276,-1.0,0.0
277,-1.0,0.0
278,-1.0,0.0
279,-1.0,0.0
280,-1.0,0.0
281,-1.0,0.0
282,-1.0,0.0
283,-2.0,0.0
284,-1.0,0.0
285,-1.0,0.0
286,-1.0,0.0
287,-1.0,0.0
288,0.07755131269486924,0.0
289,-1.0,0.0
290,-1.0,0.0
291,-1.0,0.0
292,-1.0,0.0
293,-1.0,0.0
294,-1.0,0.0
295,-1.0,0.0
296,-5.0,0.0
297,-2.0,0.0
298,-1.0,0.0
299,-1.0,0.0
300,-5.0,0.0
301,-1.0,0.0
302,-1.0,0.0
303,-1.0,0.0
304,-1.0,0.0
305,-1.0,0.0
306,-1.0,0.0
307,-1.0,0.0
308,-1.0,0.0
309,-1.0,0.0
310,-1.0,0.0
311,-1.0,0.0
312,-1.0,0.0
313,-1.0,0.0
314,-1.0,0.0
315,-1.0,0.0
316,-5.0,0.0
317,-1.0,0.0
318,-1.0,0.0
319,-1.0,0.0
320,-1.0,0.0
321,-1.0,0.0
322,-1.0,0.0
323,-1.0,0.0
324,-1.0,0.0
325,-5.0,0.0
326,-1.0,0.0
327,-1.0,0.0
328,-1.0,0.0
329,-1.0,0.0
330,-5.0,0.0
331,-1.0,0.0
332,-1.0,0.0
333,-1.0,0.0
334,-1.0,0.0
335,-1.0,0.0
336,-5.0,0.0
337,0.060305287576147414,0.0
338,-1.0,0.0
339,8.565043187763305,0.0
340,-5.0,0.0
341,-1.0,0.0
342,-1.0,0.0
343,-1.0,0.0
344,-1.0,0.0
345,-1.0,0.0
346,0.4763205702399986,0.0
347,-1.0,0.0
348,-1.0,0.0
349,-1.0,0.0
350,-5.0,0.0
351,0.43734915031337696,0.0
352,-1.0,0.0
353,-1.0,0.0
354,-1.0,0.0
355,-1.0,0.0
356,-1.0,0.0
357,-1.0,0.0
358,-1.0,0.0
359,-1.0,0.0
360,-1.0,0.0
361,-1.0,0.0
362,-1.0,0.0
363,-1.0,0.0
364,-1.0,0.0
365,-1.0,0.0
366,-5.0,0.0
367,-1.0,0.0
368,-1.0,0.0
369,-1.0,0.0
370,-1.0,0.0
371,-1.0,0.0
372,-1.0,0.0
373,-1.0,0.0
374,-1.0,0.0
375,-1.0,0.0
376,-1.0,0.0
377,-1.0,0.0
378,-1.0,0.0
379,-1.0,0.0
380,-1.0,0.0
381,-5.0,0.0
382,-2.0,0.0
383,-2.0,0.0
384,-1.0,0.0
385,-1.0,0.0
386,-1.0,0.0
387,-1.0,0.0
388,-1.0,0.0
389,-1.0,0.0
390,-5.0,0.0
391,-1.0,0.0
392,-1.0,0.0
393,-1.0,0.0
394,-1.0,0.0
395,-1.0,0.0
396,-1.0,0.0
397,-5.0,0.0
398,-1.0,0.0
399,-1.0,0.0
400,-1.0,0.0
401,-1.0,0.0
402,0.3956986733882545,0.0
403,-2.0,0.0
404,-1.0,0.0
405,-1.0,0.0
406,-1.0,0.0
407,-1.0,0.0
408,-1.0,0.0
409,-1.0,0.0
410,-1.0,0.0
411,-1.0,0.0
412,-1.0,0.0
413,-1.0,0.0
414,-1.0,0.0
415,-1.0,0.0
416,-5.0,0.0
417,-1.0,0.0
418,-1.0,0.0
419,-5.0,0.0
420,-1.0,0.0
421,-1.0,0.0
422,-1.0,0.0
423,-1.0,0.0
424,-1.0,0.0
425,-1.0,0.0
426,-1.0,0.0
427,0.22566760599896116,0.0
428,-1.0,0.0
429,-1.0,0.0
430,-1.0,0.0
431,-1.0,0.0
432,-1.0,0.0
433,-1.0,0.0
434,-1.0,0.0
435,-1.0,0.0
436,-1.0,0.0
437,-2.0,0.0
438,-1.0,0.0
439,-1.0,0.0
440,-5.0,0.0
441,-1.0,0.0
442,0.11761209299573722,0.0
443,-1.0,0.0
444,-5.0,0.0
445,-1.0,0.0
446,-1.0,0.0
447,-1.0,0.0
448,-2.0,0.0
449,-5.0,0.0
450,-1.0,0.0
451,-1.0,0.0
452,-5.0,0.0
453,-1.0,0.0
454,-1.0,0.0
455,-1.0,0.0
456,-2.0,0.0
457,-1.0,0.0
458,-1.0,0.0
459,-1.0,0.0
460,-5.0,0.0
461,-2.0,0.0
462,-1.0,0.0
463,0.17589378107896647,0.0
464,-1.0,0.0
465,-1.0,0.0
466,-5.0,0.0
467,-1.0,0.0
468,-1.0,0.0
469,-1.0,0.0
470,-1.0,0.0
471,0.23906347917345472,0.0
472,-1.0,0.0
473,-1.0,0.0
474,-1.0,0.0
475,-1.0,0.0
476,-1.0,0.0
477,-1.0,0.0
478,-1.0,0.0
479,-1.0,0.0
480,-1.0,0.0
481,-1.0,0.0
482,-1.0,0.0
483,-1.0,0.0
484,-1.0,0.0
485,-1.0,0.0
486,-1.0,0.0
487,-1.0,0.0
488,-1.0,0.0
489,-1.0,0.0
490,0.08406569428902311,0.0
491,-1.0,0.0
492,-1.0,0.0
493,-1.0,0.0
494,-5.0,0.0
495,-2.0,0.0
496,-1.0,0.0
497,-1.0,0.0
498,-1.0,0.0
499,-2.0,0.0
500,-2.0,0.0
501,0.14824214873163125,0.0
502,-1.0,0.0
503,-1.0,0.0
504,-1.0,0.0
505,-1.0,0.0
506,-1.0,0.0
507,1.4313583639829717,0.0
508,-1.0,0.0
509,-5.0,0.0
510,-1.0,0.0
511,-1.0,0.0
512,-1.0,0.0
513,-1.0,0.0
514,-1.0,0.0
515,-1.0,0.0
516,-1.0,0.0
517,-5.0,0.0
518,-1.0,0.0
519,-1.0,0.0
520,-1.0,0.0
521,-1.0,0.0
522,-1.0,0.0
523,-5.0,0.0
524,-1.0,0.0
525,-1.0,0.0
526,-5.0,0.0
527,-1.0,0.0
528,-1.0,0.0
529,0.23212614592428138,0.0
530,-1.0,0.0
531,-5.0,0.0
532,-1.0,0.0
533,-1.0,0.0
534,-1.0,0.0
535,-1.0,0.0
536,-1.0,0.0
537,-1.0,0.0
538,-1.0,0.0
539,-1.0,0.0
540,-5.0,0.0
541,-1.0,0.0
542,-1.0,0.0
543,-1.0,0.0
544,-1.0,0.0
545,-2.0,0.0
546,-5.0,0.0
547,-1.0,0.0
548,-1.0,0.0
549,-1.0,0.0
550,-1.0,0.0
551,-1.0,0.0
552,-1.0,0.0
553,0.0,0.0
554,0.49347869941758293,0.0
555,-1.0,0.0
556,-1.0,0.0
557,-1.0,0.0
558,-1.0,0.0
559,-1.0,0.0
560,-1.0,0.0
561,-1.0,0.0
562,-1.0,0.0
563,-1.0,0.0
564,-1.0,0.0
565,-1.0,0.0
566,-1.0,0.0
567,-1.0,0.0
568,-1.0,0.0
569,-1.0,0.0
570,-1.0,0.0
571,-1.0,0.0
572,-1.0,0.0
573,-1.0,0.0
574,-1.0,0.0
575,-1.0,0.0
576,-1.0,0.0
577,-1.0,0.0
578,-5.0,0.0
579,-1.0,0.0
580,-1.0,0.0
581,-1.0,0.0
582,-5.0,0.0
583,-1.0,0.0
584,-1.0,0.0
585,-1.0,0.0
586,-1.0,0.0
587,0.48322584958199116,0.0
588,-2.0,0.0
589,-1.0,0.0
590,-1.0,0.0
591,-1.0,0.0
592,-1.0,0.0
593,-1.0,0.0
594,-1.0,0.0
595,-1.0,0.0
596,-1.0,0.0
597,-1.0,0.0
598,-1.0,0.0
599,-1.0,0.0
600,-1.0,0.0
601,0.3110852239788538,0.0
602,-1.0,0.0
603,-1.0,0.0
604,1.303697632036701,0.0
605,-1.0,0.0
606,-1.0,0.0
607,0.11627244272779974,0.0
608,-1.0,0.0
609,-2.0,0.0
610,-1.0,0.0
611,-1.0,0.0
612,-1.0,0.0
613,-1.0,0.0
614,-5.0,0.0
615,-1.0,0.0
616,-1.0,0.0
617,-1.0,0.0
618,-1.0,0.0
619,-1.0,0.0
620,-1.0,0.0
621,0.37160595867151575,0.0
622,-2.0,0.0
623,-1.0,0.0
624,-1.0,0.0
625,-1.0,0.0
626,-1.0,0.0
627,-1.0,0.0
628,-1.0,0.0
629,-1.0,0.0
630,-1.0,0.0
631,-1.0,0.0
632,-1.0,0.0
633,-1.0,0.0
634,-1.0,0.0
635,-1.0,0.0
636,-1.0,0.0
637,-1.0,0.0
638,-1.0,0.0
639,-1.0,0.0
640,-1.0,0.0
641,-1.0,0.0
642,-5.0,0.0
643,0.11940965752651986,0.0
644,-1.0,0.0
645,-1.0,0.0
646,-1.0,0.0
647,-1.0,0.0
648,-1.0,0.0
649,-1.0,0.0
650,-1.0,0.0
651,-1.0,0.0
652,-1.0,0.0
653,-2.0,0.0
654,-1.0,0.0
655,-2.0,0.0
656,0.10366442127144075,0.0
657,-2.0,0.0
658,-1.0,0.0
659,-1.0,0.0
660,-5.0,0.0
661,-1.0,0.0
662,-1.0,0.0
663,-1.0,0.0
664,-5.0,0.0
665,-2.0,0.0
666,-1.0,0.0
667,-2.0,0.0
668,-1.0,0.0
669,-1.0,0.0
670,-1.0,0.0
671,-1.0,0.0
672,-1.0,0.0
673,-1.0,0.0
674,-1.0,0.0
675,-1.0,0.0
676,-1.0,0.0
677,-1.0,0.0
678,-1.0,0.0
679,-1.0,0.0
680,-1.0,0.0
681,-1.0,0.0
682,-1.0,0.0
683,-1.0,0.0
684,-1.0,0.0
685,6.839993541637158,0.0
686,-1.0,0.0
687,12.635083225216366,0.0
688,-1.0,0.0
689,-1.0,0.0
690,-1.0,0.0
691,-1.0,0.0
692,-1.0,0.0
693,-1.0,0.0
694,-1.0,0.0
695,-1.0,0.0
696,-1.0,0.0
697,-1.0,0.0
698,-1.0,0.0
699,0.1658702564742906,0.0
700,-1.0,0.0
701,-2.0,0.0
702,-1.0,0.0
703,-1.0,0.0
704,-1.0,0.0
705,-1.0,0.0
706,-1.0,0.0
707,-1.0,0.0
708,-1.0,0.0
709,-2.0,0.0
710,-1.0,0.0
711,-1.0,0.0
712,-1.0,0.0
713,-1.0,0.0
714,-1.0,0.0
715,-1.0,0.0
716,-1.0,0.0
717,-1.0,0.0
718,-1.0,0.0
719,0.48321139968338883,0.0
720,-1.0,0.0
721,-1.0,0.0
722,-1.0,0.0
723,-1.0,0.0
724,-1.0,0.0
725,0.3143354147506799,0.0
726,-1.0,0.0
727,-1.0,0.0
728,5.956080503795912,0.0
729,-5.0,0.0
730,11.964451567340873,0.0
731,-1.0,0.0
732,-2.0,0.0
733,-1.0,0.0
734,-1.0,0.0
735,-1.0,0.0
736,1.8393797189287695,0.0
737,-2.0,0.0
738,-1.0,0.0
739,-1.0,0.0
740,-2.0,0.0
741,-1.0,0.0
742,-1.0,0.0
743,-5.0,0.0
744,-1.0,0.0
745,-1.0,0.0
746,-1.0,0.0
747,-5.0,0.0
748,0.49796974510777153,0.0
749,-5.0,0.0
750,-5.0,0.0
751,-1.0,0.0
752,-1.0,0.0
753,-1.0,0.0
754,-1.0,0.0
755,-1.0,0.0
756,-1.0,0.0
757,-1.0,0.0
758,-1.0,0.0
759,-1.0,0.0
760,-1.0,0.0
761,-1.0,0.0
762,-1.0,0.0
763,-1.0,0.0
764,-1.0,0.0
765,-1.0,0.0
766,-1.0,0.0
767,-1.0,0.0
768,-2.0,0.0
769,-1.0,0.0
770,-1.0,0.0
771,5.618375539416553,0.0
772,-1.0,0.0
773,-1.0,0.0
774,-1.0,0.0
775,-1.0,0.0
776,-1.0,0.0
777,-1.0,0.0
778,-1.0,0.0
779,-2.0,0.0
780,-1.0,0.0
781,-1.0,0.0
782,-1.0,0.0
783,-1.0,0.0
784,-1.0,0.0
785,3.9351592993906284,0.0
786,-1.0,0.0
787,-1.0,0.0
788,-1.0,0.0
789,-1.0,0.0
790,-1.0,0.0
791,-1.0,0.0
792,-1.0,0.0
793,-1.0,0.0
794,-1.0,0.0
795,-1.0,0.0
796,-1.0,0.0
797,-2.0,0.0
798,-1.0,0.0
799,-1.0,0.0
800,-1.0,0.0
801,-1.0,0.0
802,-1.0,0.0
803,-1.0,0.0
804,-1.0,0.0
805,-1.0,0.0
806,-1.0,0.0
807,-1.0,0.0
808,-1.0,0.0
809,-1.0,0.0
810,-1.0,0.0
811,-1.0,0.0
812,-1.0,0.0
813,-1.0,0.0
814,-1.0,0.0
815,-1.0,0.0
816,-1.0,0.0
817,-1.0,0.0
818,-1.0,0.0
819,-2.0,0.0
820,0.184198017661285,0.0
821,-1.0,0.0
822,-1.0,0.0
823,-2.0,0.0
824,-1.0,0.0
825,-2.0,0.0
826,-2.0,0.0
827,-1.0,0.0
828,-1.0,0.0
829,-1.0,0.0
830,-5.0,0.0
831,-1.0,0.0
832,-1.0,0.0
833,-1.0,0.0
834,-1.0,0.0
835,0.475862013582278,0.0
836,-1.0,0.0
837,-1.0,0.0
838,-1.0,0.0
839,-1.0,0.0
840,-1.0,0.0
841,-1.0,0.0
842,-1.0,0.0
843,-2.0,0.0
844,-5.0,0.0
845,-5.0,0.0
846,-2.0,0.0
847,-1.0,0.0
848,-1.0,0.0
849,-1.0,0.0
850,-1.0,0.0
851,-1.0,0.0
852,-1.0,0.0
853,-1.0,0.0
854,-1.0,0.0
855,-1.0,0.0
856,-1.0,0.0
857,0.38384619659075647,0.0
858,-1.0,0.0
859,-1.0,0.0
860,-1.0,0.0
861,-1.0,0.0
862,-1.0,0.0
863,-1.0,0.0
864,-1.0,0.0
865,-1.0,0.0
866,0.0,0.0
867,-1.0,0.0
868,-1.0,0.0
869,-1.0,0.0
870,-2.0,0.0
871,-1.0,0.0
872,-1.0,0.0
873,-1.0,0.0
874,-1.0,0.0
875,0.20526181277853583,0.0
876,-1.0,0.0
877,-1.0,0.0
878,-1.0,0.0
879,-1.0,0.0
880,-1.0,0.0
881,-1.0,0.0
882,-1.0,0.0
883,-1.0,0.0
884,-1.0,0.0
885,0.4875488331073671,0.0
886,0.49826778621810663,0.0
887,-1.0,0.0
888,-1.0,0.0
889,4.873913266800079,0.0
890,-1.0,0.0
891,-1.0,0.0
892,-1.0,0.0
893,-1.0,0.0
894,-1.0,0.0
895,-1.0,0.0
896,-1.0,0.0
897,-2.0,0.0
898,-1.0,0.0
899,-1.0,0.0
900,-1.0,0.0
901,1.0087499173089962,0.0
902,-1.0,0.0
903,-5.0,0.0
904,-1.0,0.0
905,-1.0,0.0
906,-1.0,0.0
907,-1.0,0.0
908,-1.0,0.0
909,-1.0,0.0
910,-1.0,0.0
911,-1.0,0.0
912,-1.0,0.0
913,-1.0,0.0
914,-5.0,0.0
915,-1.0,0.0
916,1.0605944999437908,0.0
917,-5.0,0.0
918,-1.0,0.0
919,-1.0,0.0
920,-1.0,0.0
921,-1.0,0.0
922,-1.0,0.0
923,-5.0,0.0
924,-1.0,0.0
925,-1.0,0.0
926,-1.0,0.0
927,10.594159169037722,0.0
928,-1.0,0.0
929,-2.0,0.0
930,6.9766676751313845,0.0
931,-1.0,0.0
932,-1.0,0.0
933,-1.0,0.0
934,0.4234832749034852,0.0
935,-5.0,0.0
936,-1.0,0.0
937,-1.0,0.0
938,-2.0,0.0
939,-1.0,0.0
940,-2.0,0.0
941,-1.0,0.0
942,-1.0,0.0
943,-1.0,0.0
944,-2.0,0.0
945,-1.0,0.0
946,-1.0,0.0
947,-1.0,0.0
948,-5.0,0.0
949,-1.0,0.0
950,-1.0,0.0
951,4.624186425184654,0.0
952,-1.0,0.0
953,-1.0,0.0
954,-1.0,0.0
955,-1.0,0.0
956,-1.0,0.0
957,-1.0,0.0
958,-5.0,0.0
959,-1.0,0.0
960,-1.0,0.0
961,-1.0,0.0
962,-1.0,0.0
963,-1.0,0.0
964,-1.0,0.0
965,-1.0,0.0
966,-1.0,0.0
967,-1.0,0.0
968,-1.0,0.0
969,-1.0,0.0
970,-1.0,0.0
971,-1.0,0.0
972,-1.0,0.0
973,-1.0,0.0
974,-1.0,0.0
975,-1.0,0.0
976,-1.0,0.0
977,-1.0,0.0
978,0.16765307361868298,0.0
979,-1.0,0.0
980,-1.0,0.0
981,-1.0,0.0
982,-1.0,0.0
983,-1.0,0.0
984,-1.0,0.0
985,-1.0,0.0
986,-1.0,0.0
987,-1.0,0.0
988,-1.0,0.0
989,-1.0,0.0
990,-1.0,0.0
991,-5.0,0.0
992,8.417502436206622,0.0
993,-2.0,0.0
994,-1.0,0.0
995,-1.0,0.0
996,-1.0,0.0
997,-1.0,0.0
998,-1.0,0.0
999,-1.0,0.0
1000,-1.0,0.0
1001,-1.0,0.0
1002,-5.0,0.0
1003,-5.0,0.0
1004,-1.0,0.0
1005,-1.0,0.0
1006,-1.0,0.0
1007,-5.0,0.0
1008,-1.0,0.0
1009,-1.0,0.0
1010,-1.0,0.0
1011,-1.0,0.0
1012,-1.0,0.0
1013,-1.0,0.0
1014,-1.0,0.0
1015,-1.0,0.0
1016,-1.0,0.0
1017,-5.0,0.0
1018,-1.0,0.0
1019,-1.0,0.0
1020,-1.0,0.0
1021,-1.0,0.0
1022,-1.0,0.0
1023,-1.0,0.0
1024,-1.0,0.0
1025,0.4368557846679911,0.0
1026,-2.0,0.0
1027,-1.0,0.0
1028,0.37595625402179833,0.0
1029,-1.0,0.0
1030,-5.0,0.0
1031,-1.0,0.0
1032,-1.0,0.0
1033,-1.0,0.0
1034,-1.0,0.0
1035,-1.0,0.0
1036,-1.0,0.0
1037,-1.0,0.0
1038,-5.0,0.0
1039,-1.0,0.0
1040,0.23256972504566106,0.0
1041,-1.0,0.0
1042,-5.0,0.0
1043,-1.0,0.0
1044,-2.0,0.0
1045,-1.0,0.0
1046,-1.0,0.0
1047,-1.0,0.0
1048,-1.0,0.0
1049,-1.0,0.0
1050,-1.0,0.0
1051,-1.0,0.0
1052,-1.0,0.0
1053,-2.0,0.0
1054,-1.0,0.0
1055,-1.0,0.0
1056,-1.0,0.0
1057,-1.0,0.0
1058,0.750826095346651,0.0
1059,-1.0,0.0
1060,-1.0,0.0
1061,0.16039317042073,0.0
1062,-1.0,0.0
1063,-1.0,0.0
1064,1.4477432272964386,0.0
1065,-1.0,0.0
1066,-1.0,0.0
1067,-1.0,0.0
1068,-1.0,0.0
1069,-1.0,0.0
1070,-1.0,0.0
1071,-1.0,0.0
1072,-1.0,0.0
1073,-1.0,0.0
1074,-1.0,0.0
1075,-1.0,0.0
1076,-1.0,0.0
1077,-1.0,0.0
1078,-1.0,0.0
1079,-5.0,0.0
1080,-2.0,0.0
1081,-1.0,0.0
1082,-1.0,0.0
1083,-1.0,0.0
1084,4.797360957225049,0.0
1085,-2.0,0.0
1086,0.4774635116299488,0.0
1087,-5.0,0.0
1088,-1.0,0.0
1089,-1.0,0.0
1090,-5.0,0.0
1091,-1.0,0.0
1092,-1.0,0.0
1093,-2.0,0.0
1094,9.444849061987009,0.0
1095,-1.0,0.0
1096,-1.0,0.0
1097,-1.0,0.0
1098,-1.0,0.0
1099,-1.0,0.0
1100,-1.0,0.0
1101,-1.0,0.0
1102,-1.0,0.0
1103,6.159148021777219,0.0
1104,-1.0,0.0
1105,-1.0,0.0
1106,-1.0,0.0
1107,-1.0,0.0
1108,-1.0,0.0
1109,0.08200481975121163,0.0
1110,-1.0,0.0
1111,-1.0,0.0
1112,-1.0,0.0
1113,-1.0,0.0
1114,0.17611272728928784,0.0
1115,-1.0,0.0
1116,-5.0,0.0
1117,-1.0,0.0
1118,-2.0,0.0
1119,0.4387145589098986,0.0
1120,-1.0,0.0
1121,-1.0,0.0
1122,-1.0,0.0
1123,-1.0,0.0
1124,-1.0,0.0
1125,0.3309138777499959,0.0
1126,-1.0,0.0
1127,-1.0,0.0
1128,-1.0,0.0
1129,-1.0,0.0
1130,-1.0,0.0
1131,-2.0,0.0
1132,-1.0,0.0
1133,-1.0,0.0
1134,-1.0,0.0
1135,-1.0,0.0
1136,0.05010354698929988,0.0
1137,-5.0,0.0
1138,-1.0,0.0
1139,-1.0,0.0
1140,-1.0,0.0
1141,-1.0,0.0
1142,4.536849763708736,0.0
1143,-1.0,0.0
1144,-1.0,0.0
1145,-5.0,0.0
1146,-1.0,0.0
1147,-1.0,0.0
1148,-1.0,0.0
1149,-1.0,0.0
1150,-1.0,0.0
1151,-1.0,0.0
1152,-1.0,0.0
1153,-1.0,0.0
1154,0.35303508716473525,0.0
1155,-5.0,0.0
1156,-1.0,0.0
1157,-1.0,0.0
1158,-1.0,0.0
1159,-1.0,0.0
1160,-1.0,0.0
1161,-1.0,0.0
1162,-1.0,0.0
1163,-1.0,0.0
1164,-1.0,0.0
1165,-1.0,0.0
1166,-1.0,0.0
1167,-1.0,0.0
1168,-1.0,0.0
1169,-1.0,0.0
1170,-2.0,0.0
1171,-5.0,0.0
1172,-1.0,0.0
1173,-1.0,0.0
1174,-1.0,0.0
1175,0.32026627981731004,0.0
1176,-5.0,0.0
1177,-1.0,0.0
1178,-1.0,0.0
1179,12.034835823195415,0.0
1180,-1.0,0.0
1181,-1.0,0.0
1182,-1.0,0.0
1183,-5.0,0.0
1184,-5.0,0.0
1185,-1.0,0.0
1186,-1.0,0.0
1187,-1.0,0.0
1188,-1.0,0.0
1189,3.6319196940018608,0.0
1190,-1.0,0.0
1191,-1.0,0.0
1192,-1.0,0.0
1193,-1.0,0.0
1194,-1.0,0.0
1195,-1.0,0.0
1196,-1.0,0.0
1197,-1.0,0.0
1198,-1.0,0.0
1199,-1.0,0.0
1200,-1.0,0.0
1201,-5.0,0.0
1202,-1.0,0.0
1203,-1.0,0.0
1204,-1.0,0.0
1205,-5.0,0.0
1206,-1.0,0.0
1207,-1.0,0.0
1208,4.363670869497503,0.0
1209,-1.0,0.0
1210,-1.0,0.0
1211,-1.0,0.0
1212,-1.0,0.0
1213,-1.0,0.0
1214,-1.0,0.0
1215,-1.0,0.0
1216,0.49759764411438223,0.0
1217,-1.0,0.0
1218,10.027892314137617,0.0
